"Review Id","User ID","Display Name","User Name","User Profile","User Avatar","User Location","User Is Verified","Rating","Additional Ratings","Review Title","Review Text","Helpful Votes","Photos","Stay Date","Created Date","Published Date","Language","Location","Location Id","URL"
"849107207","","Stacey R","staceyrB7561AX","https://www.tripadvisor.co.uk/Profile/staceyrB7561AX","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/42/default-avatar-2020-20.jpg","Sydney","No","4","","Super convenient","Our room was tiny - we booked a double with a sofa bed and a cot, there was hardly any room to move. 
However, the location and convenience is amazing. A take away breakfast is available (basic but good enough). A few mins walk to the airport. 
Would recommend. It’s expensive but it really is so convenient it’s worth it.","0","","2022-07-31","2022-07-21","2022-07-21","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r849107207-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"848192128","","Kim","r2d21","https://www.tripadvisor.co.uk/Profile/r2d21","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/5b/default-avatar-2020-61.jpg","Wrexham","No","1","Value: 1
Rooms: 2
Service: 2","Worst Hampton Experience","We stayed at the hotel prior to our departure and again on our return and on both occasions where totally disappointed with our experience.

At check in as Hilton Honors members  we asked for the complimentary water  to be told  they don't do this in Bristol.   Strange how they do in all other Hampton's we have stayed in.

 The seating areas in the lobby and the dining area are very uninviting no comfortable seats apart from just 2 coffee tables with  armchairs close to the main entrance.     

With regards to dining the food menu is limited  poor.  We decided on our pre departure stay to order a portion of potato wedges we where informed that they where not available only french fries.  Having agreed to the alternative when they where served we where then told they had no ketchup what hotel does not have ketchup.  On our second stay one week later we decided in the evening to order the wedges surprise surprise sorry not available only fries.

Moving on to breakfast OK but no where near the standard of other Hampton hotels.  In the breakfast buffet area there are  2 coffee machines on our stay prior to departure one was out of order OK things do brake down.  However, again when we returned one week later the coffee machine was still out of order.  

With regards to cleanliness this again is lacking at breakfast we sat down in the dining area and our plates stuck to the table.  Totally unacceptable.

Having previously stayed in The Hampton at both Liverpool and Stanstead Airports where we'd have no hesitation in returning Bristol was far below what we had expected.  Blaming the current situations is not an acceptable excuse as only this year we have stayed 4 times in Stanstead and have received impeccable service and would recommend the hotel to anyone.  Hampton Bristol unless we had  no option we would not stay there again.  The hotel is way below standard.","2","","2022-07-31","2022-07-16","2022-07-16","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r848192128-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"848157599","","dogloverkate","dogloverkate","https://www.tripadvisor.co.uk/Profile/dogloverkate","https://media-cdn.tripadvisor.com/media/photo-s/10/1a/2a/55/dogloverkate.jpg","Great Malvern","No","3","","Pre flight stay","We were flying out very early the next morning so to minimise stress we got dropped off her the other side of the barriers.  Checked in & then did the night before bag drop. Highly recommend this as it's carnage in the early morning. Straight thru security & all the shops are open at 4am  

Food at hotel was v poor & the service chaotic. If you come prepared for mediocre you will be fine. Reception team excellent. Lots of rookie staff but that's OK. Well done for working.

Room was fine. Clean. Quiet. Beds comfy. Breakfast grab & go at 4 am  Whoever came up with this. Bravo!

Would we stay here again? Absolutely!","1","","2022-07-31","2022-07-16","2022-07-16","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r848157599-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"845424662","","DebrisDoo","DebrisDoo","https://www.tripadvisor.co.uk/Profile/DebrisDoo","https://media-cdn.tripadvisor.com/media/photo-s/02/7d/f4/bc/debrisdoo.jpg","","No","2","Rooms: 3
Location: 5
Service: 1","Chaos - unable to check in til late on  14th June","We arrived at around 7pm on Tuesday 14th June so that we would be fresh for our early flight the next morning.

Upon arrival we were told that the IT system was down & they had no record of which rooms had already been allocated & which were free.

We were told to take a seat & someone would be over to talk to us when everything was up and running. As everyone was in the same boat, the queue at the bar was enormous and the servers were going at a snails pace. 

We eventually got our food & drink (which was hot & delicious) and we waited, and we waited. 

We saw that people were once again forming a queue at check in so we guessed that the situation had been resolved - no one had  come round to speak to us & keep us updated. We eventually got into our hotel room just after 10pm. 

We had wanted a really early night as we had to up up again at 3am for our flight - this was an expensive night in a hotel that didn't live up to our expectations at all.","2","","2022-06-30","2022-06-30","2022-06-30","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r845424662-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"845424381","","MoeAtawna","Moeatawna","https://www.tripadvisor.co.uk/Profile/Moeatawna","https://media-cdn.tripadvisor.com/media/photo-s/02/ed/70/11/moe-a.jpg","Dublin","No","4","","Okay","Room is ok, could be better.
They stop serving food at 10pm!!!?! 
Breakfast staff are not friendly what so ever .

Rest is ok and can’t fault it. Only used it because of travelling next day. Plus it’s way too expensive for such a standards but what can we do","0","","2022-06-30","2022-06-30","2022-06-30","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r845424381-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"844866514","","Nancy M","P3503DGnancym","https://www.tripadvisor.co.uk/Profile/P3503DGnancym","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e3/1f/default-avatar-2020-46.jpg","","No","1","Value: 1
Rooms: 2
Location: 5
Cleanliness: 1
Service: 3
Sleep Quality: 3","Unpleasantly dirty","My shower had not been cleaned properly. The breakfast area was dirty. Beer glass rings on the breakfast tables. Ugh! Very expensive for what it is but that's the option if you want to stay at the airport.","0","","2022-06-30","2022-06-27","2022-06-27","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r844866514-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"844418565","","Nicky S","NickyS876","https://www.tripadvisor.co.uk/Profile/NickyS876","https://media-cdn.tripadvisor.com/media/photo-o/2a/9b/a9/b7/caption.jpg","Hereford","No","5","","No Fuss Hotel","Easy check in. Everywhere was clean and tidy.
Our rooms were a good size, especially the bathroom. 
Dinner was slightly lacking in food and drink options but the breakfast more than made up for it.
Situated close to the airport which is exactly what we wanted, the only issue we had was the £5 fee just to drop off which took less than 5 minutes.
Check out was posting your card.

Fantastic service from all staff, if we fly from Bristol again then we will definitely be staying again.","0","https://media-cdn.tripadvisor.com/media/photo-w/24/36/22/aa/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/24/36/22/a9/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/24/36/22/a8/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/24/36/22/a7/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/24/36/22/a6/caption.jpg","2022-06-30","2022-06-24","2022-06-24","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r844418565-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"844199296","","darryl h","18darrylh","https://www.tripadvisor.co.uk/Profile/18darrylh","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/eb/default-avatar-2020-27.jpg","Basingstoke","No","3","Location: 5
Cleanliness: 4
Service: 3","Took payment 3 times","Me my wife and 4 year old stayed here for 1 night, well it was 5 hours in fact, after a flight home from turkey as didn't fancy driving home on no sleep, the cost was £185.
due to us being delayed coming home they decided to put us down as a no show meaning we got charged £185, but when we checked in they reinstated the booking meaning another £185 was taken but they also decided to take £247 which is there on the day fee, when i spoke to the person on reception she couldn't see why this had happened and couldn't advise me what to do, so i took matters into my own hands and phoned the bank to stop 2 of the payments, on checking out we spoke to the manager who actually was really helpful and even went into the sales team to also reverse the payments, word of advice is basically don't turn up late","0","","2022-06-30","2022-06-23","2022-06-23","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r844199296-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"844192015","","Tom S","tomsX188PK","https://www.tripadvisor.co.uk/Profile/tomsX188PK","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/42/default-avatar-2020-20.jpg","","No","3","","They’re having a laugh!","Because of the airport chaos at the moment we decided to book a room for the night we were returning from a holiday in Cyprus as the flight was scheduled to arrive late at night and we planned to drive to our home in the North east the following day. The B&B rate was around £300 which we thought was a bit steep, but we had no choice as there were only a few rooms left. Fortunately my wife had let them know that we might arrive after midnight and the room was available when we eventually arrived (after a 5 hour flight delay and 2.5 hours wait for our luggage) at 4.30 am! Another couple who had not so informed reception found their room had dropped off the system and was no longer available, although after a lot of whispering and shuffling about by the reception staff, they were eventually accommodated. 
The room was quite small but comfortable, although by the time we got in we only had time for a shower, a short rest and breakfast before setting off on the home journey. 
Considering the price, the breakfast was not wonderful. The buffet was OK and offered a fair choice of items, Although the croissants were dry and hard as if they were several days old!
I had expected an airport hotel to be more prepared for people turning up at odd times. Although the reception staff eventually delivered the goods they did seem to be quite taken aback by people turning up several hours late to take up their booked accommodation. The IT system should take some responsibility for this as it appeared that guests who turned up after midnight without prior warning, were automatically removed as “non- shows”
Overall we felt the experience was less than we had expected from Hilton and was expensive for what was on offer.","0","","2022-06-30","2022-06-23","2022-06-23","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r844192015-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"844070525","","Harry","Hazzarch","https://www.tripadvisor.co.uk/Profile/Hazzarch","https://media-cdn.tripadvisor.com/media/photo-o/18/8a/45/18/caption.jpg","Bridgnorth","No","5","Cleanliness: 5
Service: 5
Sleep Quality: 5","Lovely Little Hotel for The Airport!","Me and my fiancé stayed here as we had an early flight the next morning.

We'd never been to a Hilton hotel before so weren't sure what to expect apart from a semi-upper tier hotel.

The man on reception that checked us in was very chatty and made us feel quite comfortable which was great. I had originally setup the remote room key on my phone but had to reset the device before arriving at the hotel, unfortunately it didn't give me permission to use it due to it ""being a different device"" but it wasn't the end of the world.

The room itself was spotless and had very good sound dampening, I don't think we heard a single plane from the outside and not even anyone in the corridor when we were trying to sleep which was very good, when we had to be up at about 3am for a 6.45am flight.

Overall, this hotel was worth the money when I had to drive about an hour and a half to get to the airport, so it prevented us from being worn out and stressed for when our holiday started.","0","","2022-06-30","2022-06-22","2022-06-22","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r844070525-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"843961984","","Rachel S","RachelS2086","https://www.tripadvisor.co.uk/Profile/RachelS2086","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e3/1f/default-avatar-2020-46.jpg","","No","5","","Clean, comfortable hotel with fab breakfast choice and good staff","The hotel was ideally situated by the airport after a late arrival. Drinks abs a small menu available, we had sandwiches freshly made with a salad and crisps, very tasty. Staff friendly and fun.
The rooms beautifully clean and comfortable with tea and coffee facilities.
The breakfast choice was amazing, all lovely. We had a cooked bree with  juice and coffee, also a Danish pastry on the side, yum!
Great hotel, highly recommend ","0","","2022-06-30","2022-06-22","2022-06-21","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r843961984-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"843920519","","MrHandBaggageOnly","MrHandBaggageOnly","https://www.tripadvisor.co.uk/Profile/MrHandBaggageOnly","https://media-cdn.tripadvisor.com/media/photo-s/05/48/1f/78/mrhandbaggageonly.jpg","Stroud","No","4","Rooms: 4
Cleanliness: 5
Service: 4","Great For An Early Flight","We stayed here for one night before an early flight and had a good stay. This hotel has the standard old style HbH rooms, but they are well soundproofed and we had a decent night’s sleep. 

We appreciated that it is only a five minute walk to the terminal and we also like the fact that although cooked breakfast doesn’t start until later, you can still access some of the continental choice very early in the morning, so you do not miss out totally on breakfast with an early flight.

When we checked in, the bar and restaurant were busy, but we were checked in quickly and efficiently, although it wasn’t overly friendly. The bar area is fine for relaxing, although as with most HbH, the selection of drinks is standard and not very exciting. You are also quite captive here as there is nowhere else to go (other than M&S in the airport terminal).

We will be staying here again soon before another early flight.","1","","2022-05-31","2022-06-21","2022-06-21","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r843920519-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"843702944","","Gnomie1","Gnomie1","https://www.tripadvisor.co.uk/Profile/Gnomie1","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f4/5d/default-avatar-2020-32.jpg","Stourbridge","No","5","","Hotel and parking","We stayed the night as we had an early flight the next morning. We were a little anxious about the airport as it was just as the media were hyping up the queues and chaos. We dropped our car and arrived at the hotel. We were greeted by a really friendly lady on reception who couldn’t have been more helpful. The room was clean, spacious and well kept. We went down to the bar for a bite to eat. The food wasn’t earth shattering but it was tasty, hot and decent portions, a little pricey but to be expected in an airport hotel. The menu is not extensive but we didn’t have any problems with choosing. The restaurant was very busy but the staff were all friendly and smiling! We received a breakfast bag the next morning from the reception desk as we were leaving early. It was ok…….a croissant, a cereal bar, banana and a carton of orange juice. Maybe not the best but certainly enough to take the edge off before our flight and as an ‘on the move’ snack, it did the job. We would certainly consider using the hotel again if we fly out of Bristol. 
We also had silver parking at the airport as part of the package. This was very well organised!(we had read bad reports just before we went so we’re anticipating problems…). You drive in, find a parking space and take note of the bay number. In the office you input your booking, including where you are parked, drop your keys and off you go to the shuttle bus. The staff member who was in there was really friendly and helpful. The shuttle bus runs every 15 mins and within 2-3 mins you are at the airport! The return was just as easy and straightforward.","0","","2022-06-30","2022-06-20","2022-06-20","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r843702944-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"843570040","","Helen W","helenwH199DJ","https://www.tripadvisor.co.uk/Profile/helenwH199DJ","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f6/0d/default-avatar-2020-34.jpg","","No","2","","Disappointed","The first person on reception who  spoke to us was very rude, made us feel really uncomfortable and unwelcome, really bed customer service.
Felt like the money we spent on a nights stay  we would of been made more welcome on arrival.
The evening staff at the bar didn’t have a clue what they were doing and a few people were a bit annoyed with their service.
Breakfast was a take away because of the time we had to leave that was very disappointing.
Will not recommend or be returning.
This was the beginning of our holiday so really glad we were treated a lot better in Lanzarote.","0","","2022-06-30","2022-06-19","2022-06-19","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r843570040-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"843444114","","haribo2016","haribo2016","https://www.tripadvisor.co.uk/Profile/haribo2016","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e3/6a/default-avatar-2020-47.jpg","Newquay","No","3","","Good hotel but......","We booked a connecting room, was able to check day before after 6am and apparently choose a room, didn't work no rooms showing not even on day of booking, so made our way to hotel to be pleasantly suprised to have ground floor rooms. Room was clean and spacious. No conditioner in the shower so had to get some from other room. Now dinner, so i ordered a burger whilst i enjoyed the bbq sauce with it i found the burger bland, also it was very over priced for what it was cost over £80 for 4 main meals, 4 drinks (non alcohlic) and 3 deserts. I found the digital keys were annoying and didnt work so requested proper keys. Was suprised to find that they did continental breakfast from 4am so was ideal as thought we would miss breakfast completly. Check out was easy with card deposit box. Would i stay again maybe as was very conveniently located opposite the multi storey car park and not far from the terminal.","0","","2022-06-30","2022-06-18","2022-06-18","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r843444114-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"843333237","","Vladimir C","AbuDhabiHolly","https://www.tripadvisor.co.uk/Profile/AbuDhabiHolly","https://media-cdn.tripadvisor.com/media/photo-o/04/59/a8/5c/paul-a.jpg","Holsworthy","No","4","","Nice Hotel.","Pros: Convenient;
a clean, modern, spacious hotel;
Clean and spacious rooms.
Quick check-in.

Con: limited food options, uncomfortable dining area.  The room a/c was temperamental, but it works.

All in all a good hotel for the night before a flight.","0","","2022-06-30","2022-06-18","2022-06-18","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r843333237-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"843114385","","bigtiddygothmum","bigtiddygothmum","https://www.tripadvisor.co.uk/Profile/bigtiddygothmum","https://media-cdn.tripadvisor.com/media/photo-o/24/4b/e9/33/bigtiddygothmum.jpg","Aberystwyth","No","2","Value: 1
Location: 5
Service: 3","Feels a bit like extortion","I had to stay here because my flight was going at 6am and I needed to be at the airport early with my two children. This meant we had to be up at 3am and as a result it was very important we got a good night's sleep as soon as possible. We arrived around 8.40pm and another customer told me there had been an issue with ""the system"" and no-one had been checked in for hours. Thankfully people did start getting checked in shortly after we arrived but of course there was a backlog. After travelling by train and bus to get here with two small children they were in no mood to be patient and wrangling them during the wait was trying. One of the receptionists did get my children a glass of water each for which I was thankful, but apart from that there was not even acknowledgement or apology for the situation they were in let alone any kind of compensation for a room that had cost over £200 for what would in the end be 7hrs of total occupancy. 

The room itself was fairly standard for what you'd expect at a chain hotel, if I'd have stayed longer I'd be disappointed at the lack of bath but I wasn't going to have time for that anyway. My children took the double bed and I took the sofa bed and I regret the choice, the sofa bed was extremely uncomfortable for an adult, but might be fine for a child. 

I get that a hotel like this can survive fine on the convenience of it's location but I don't think it does the brand much good as a whole that it was overall just a really mediocre experience. I've never stayed at a Hampton before but it doesn't make me feel like I'd choose it over a different option and certainly not a cheaper one of the budget chains.","0","","2022-06-30","2022-06-16","2022-06-16","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r843114385-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"842403477","","Lindylou146","Lindylou146","https://www.tripadvisor.co.uk/Profile/Lindylou146","https://media-cdn.tripadvisor.com/media/photo-o/0d/59/cf/fd/lindylou146.jpg","Plymouth","No","3","","Ok for the airport","A little confusing at the entrance to the hotel car park as we only wanted do a drop off before parking in the multi storey car park . We thought there was a charge as there were barriers but apparently you can drive in and get your ticket validated at the desk for one hour free. There was a long queue at check in which seemed to take ages. But the girl was pleasant and friendly and explained everything. Our rooms were together as requested and they all had sofa beds made up although we didn’t need them in all rooms. It was certainly adequate for one night before flying and even had a safe. Soap and shampoo pumps were provided in the bathroom and there was a hairdryer. Tea and coffee also. The bed was extremely hard and uncomfortable and was too close to the bathroom wall on one side so making it difficult for my husband to get in and out of bed ! The room was quiet until people started moving between 3-4 am. 
We had an evening meal which was served fairly quickly considering it was busy and the food was just ok. My husband found the cheese and ham panini rather dry and boring but it was served with a salad and chips. My chicken tikka was nice but had a soggy popadom . There were quite a few other choices including jacket potatoes and burgers. 
We didn’t hang around over breakfast as we had to get over to the airport which was about a ten minute walk away through an undercover walkway which only lasted a short distance so not so good if raining! In all it served a purpose but not cheap for one night at £152!","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/23/e6/29/3d/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/23/e6/29/3c/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/23/e6/29/3b/caption.jpg","2022-06-30","2022-06-11","2022-06-11","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r842403477-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"842193862","","Irmani","Irmani","https://www.tripadvisor.co.uk/Profile/Irmani","https://media-cdn.tripadvisor.com/media/photo-s/01/67/48/2d/irmani.jpg","London","No","5","","Lovely staff, comfortable rooms","We arrived on a late flight from Portugal with a particular room booked which we had done through a third party booking service (queen). The hotel was clearly very busy and we were put into a room with twin double beds. This was not ideal and we asked the receptionist if it was possible to have the room we had booked. She moved us to a much nicer room (same footprint but better layout which meant I could share a bed with my husband!).

This was a real 5/5 from us because despite an initial problem the really kind and professional receptionist went out of her way to fix it, and also comped us a couple of drinks which was unexpected and massively appreciated. It has made me much more likely to choose this chain again, knowing that a small hiccup will be dealt with nicely. 

Great staff. Room was comfortable and well proportioned and I like the fact that the toiletries are in dispensers so less plastic waste! The bar was lovely as well with really nice common areas to relax. Late night bar staff were charming and friendly. Well done Hilton!","1","","2022-06-30","2022-06-09","2022-06-09","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r842193862-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"841879411","","vickibaines","vickibaines","https://www.tripadvisor.co.uk/Profile/vickibaines","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/eb/default-avatar-2020-27.jpg","Abergavenny","No","1","","Disappointing stay at this hotel","Expensive microwaved food which was tasteless 
Shower leaked 
Bedroom not adequately cleaned 
Early departure  breakfast bags not available 
Staff not available to ask on reception desk 
Overall very disappointed in customer service 
Dining area uncomfortable","0","","2022-06-30","2022-06-07","2022-06-07","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r841879411-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"841809291","","WorldIsLobster","WorldIsLobster","https://www.tripadvisor.co.uk/Profile/WorldIsLobster","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/73/default-avatar-2020-13.jpg","Exeter","No","5","","Fine, nice, comfortable","Was there for a matter of hours as very early flight. But new/modern hotel, comfortable, staff nice, a 4-5 minute walk from the terminal so can drop car off and just walk it. If Jet2 suggest use twilight check in for bags so don’t have to queue but make sure to keep what you need for the morning. Will do again if at Bri.","0","","2022-06-30","2022-06-07","2022-06-06","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r841809291-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"841773815","","Tim Palarm","jezzapalarm","https://www.tripadvisor.co.uk/Profile/jezzapalarm","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f4/d0/default-avatar-2020-33.jpg","Warminster","No","3","","Lovely airport hotel and staff. Minuscule portions and expensive food","Lovely hotel and staff. Really clean too. Hotel food are restaurant prices, but not restaurant quality. I am an average build, but had to order 2x meals of chilli con carne and 2 baked potatoes. The double portion of chilli con carne was minuscule and I complained. In fairness another portion was brought out to me at no additional cost. I ordered a pint of beer and onion rings too. Please be aware that my extra portion of chilli con carne came in a 11 x 5 cm ram-akin dish which is less than 300 ml of sauce and meat. My overall bill was £28.13. I begrudge having to pay for two meals and I don’t feel like I have eaten well. The chef, who was very polite ,informed me that the portion sizes are not determined by him. In future I feel like eating before staying the night before a flight at this hotel. I am a Hilton Diamond member too. Overall I do not feel that I have received good value for money, but that Hilton is trying to recoup the money lost during the COVID lockdown. I am very disappointed.","0","","2022-06-30","2022-06-06","2022-06-06","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r841773815-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"841716846","","Ben","E8076JPben","https://www.tripadvisor.co.uk/Profile/E8076JPben","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e4/59/default-avatar-2020-49.jpg","","No","4","","Ideal for the night before an early flight","Clean hotel, modern amenities. Although they do serve food don’t expect restaurant quality but for what it is it’s okay. Although we booked for parking there was very limited spaces but we managed to get the last one. Great for a night before flying.","0","","2022-06-30","2022-06-06","2022-06-06","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r841716846-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"841696135","","Ben W","262benw","https://www.tripadvisor.co.uk/Profile/262benw","https://media-cdn.tripadvisor.com/media/photo-m/1280/23/7f/f7/d6/262benw.jpg","Exeter","No","4","","Stop over before early morning flight","Very clean hotel. Great location for early flights. On arrival there was no where to park in the hotels car park. Even Tho I had pre booked it. Once we had found a parking space we then went to check In. They had already check someone with the same surname into my booking so I ended up with his booking. Other than that food was pretty much average nothing special. We opted for the breakfast bag in the morning which was ok for on the go. Overall if you have an early flight would definitely recommend staying he just for the easy. And it’s literally 5 minutes from the terminal","0","","2022-06-30","2022-06-06","2022-06-06","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r841696135-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"841650528","","Becci in Glos","BecciGlos","https://www.tripadvisor.co.uk/Profile/BecciGlos","https://media-cdn.tripadvisor.com/media/photo-o/0e/cd/6b/56/beccit.jpg","Gloucestershire","No","4","","Excellent stress free night before flying","We had a warm welcome and checked in easily (3pm). Rooms nice - clean, fresh and made up with an extra bed for our daughter. They had made a real effort for the jubilee and there were lots of decorations etc which were a nice touch. We did the Jet2 twilight bag drop (very handy and hotel a v short walk to terminal) then came back for a drink. Drinks good but food a little poor. Average prices, quick service. Soundproofing must be fantastic as we didn’t hear anything. We had to leave at 3am but they had prepared breakfast bags which was a nice touch and we had wake up calls etc. Staff all really friendly and working hard - thank you. I would definitely stay here again.","0","","2022-06-30","2022-06-06","2022-06-05","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r841650528-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
"841622934","","ElCowboy2008","ElCowboy2008","https://www.tripadvisor.co.uk/Profile/ElCowboy2008","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/df/2b/default-avatar-2020-39.jpg","Compton","No","1","","Awful. Don’t be fooled by the name ‘Hilton’","Very overpriced , very poor customer service, very expensive and poor restaurant.

Arrived late on a Saturday afternoon. Went to our room to discover the room had not even been cleaned, the bed was left as it was from the previous guests their bed sheets left on the floor. The cleaners who were wondering aimlessly around the corridor didn’t seem to be at all interested in our complaint and were passing the blame onto each other before continuing to chat among themselves doing as little as possible which seems to be what they’re best at. 
We went to reception to be given another room, no help moving our luggage or even a gesture to compensate  such as a free drink or a meal but then we remembered where we were. Hampton by Hilton which is a euphemism for abysmal customer service. Don’t be fooled by the name “Hilton” this is a no frills hotel at premium prices trying to be something that it isn’t. On that day we also enjoyed the pleasure of no running water for quite a while unable to flush toilets, wash or have a drink for some time. Thankfully running water was restored later. 
The rooms have showers but there’s no proper shower door so very soon shower/ toilet room floor becomes like a lake flooded with splashed water! 

Food. The restaurant is more like a canteen only cold and not very comfortable. No table service or welcoming waiters, instead you queue up for highly over priced snacks on a very limited menu. Over £15 for a starter consisting of little chicken bits, chips and a pint of beer! Again providing as little as possible for very high prices. You’re better off eating before you arrive or bringing a packed lunch!
We had a very early flight and normally they should provide bags for a take away breakfast. Breakfast is included in the price but they ran out of bags so we did without which is obviously a great help to this place as they save food which helps with their mission to do as little as possible for very high prices. So we left hungry to venture into the bedlam of Bristol airport with its  chaos and infamously long queues. 

The only good thing is it’s relative proximity to the airport but that’s about all. Not worth the money! 

Seriously do not be fooled by the name ‘Hilton’ this place is the pits! 

","1","","2022-05-31","2022-06-05","2022-06-05","en","Hampton by Hilton Bristol Airport","11642149","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d11642149-r841622934-Hampton_by_Hilton_Bristol_Airport-Bristol_England.html"
