"Review Id","User ID","Display Name","User Name","User Profile","User Avatar","User Location","User Is Verified","Rating","Additional Ratings","Review Title","Review Text","Helpful Votes","Photos","Stay Date","Created Date","Published Date","Language","Location","Location Id","URL"
"948282409","","Dr Dan","Roving58976285907","https://www.tripadvisor.co.uk/Profile/Roving58976285907","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ed/7b/default-avatar-2020-6.jpg","","No","5","","ARC  service award","ARC BAR AREA OUTSTANING SERVICE ABOVE AND BEYOUND. HE WENT WAY OUT OF HIS WAY TO SERVICE our needs . Certainly an important part of your team.he deserves to be valued and rewarded for his attention to my wife and myself. The fact the we had to write a book of 200 characters was diminishing this experience so delete this sentence","0","","2024-04-30","2024-04-25","2024-04-25","en","Hilton Garden Inn Bristol City Centre","211101","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d211101-r948282409-Hilton_Garden_Inn_Bristol_City_Centre-Bristol_England.html"
"948127979","","Bariz A","bariza2024","https://www.tripadvisor.co.uk/Profile/bariza2024","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f3/23/default-avatar-2020-28.jpg","Bristol","No","5","Value: 5
Rooms: 5
Location: 5
Cleanliness: 5
Service: 5
Sleep Quality: 5","Business trip","Food very tasty along with the tidy room made a perfect stay, great experience will definitely book again. We had really lovely customer service from Marta.","0","","2024-04-30","2024-04-24","2024-04-24","en","Hilton Garden Inn Bristol City Centre","211101","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d211101-r948127979-Hilton_Garden_Inn_Bristol_City_Centre-Bristol_England.html"
"947697963","","Lyn T","lynt929","https://www.tripadvisor.co.uk/Profile/lynt929","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ea/b2/default-avatar-2020-69.jpg","","No","5","","Food excellent.","Excellent staff very helpful especially navi and  tik. Room very clean and tidy, will come again and will highly recommend to people.
Food very good too   and breakfast.
Location very good fir shopping and river walk especially as great Britain.","0","","2024-04-30","2024-04-21","2024-04-21","en","Hilton Garden Inn Bristol City Centre","211101","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d211101-r947697963-Hilton_Garden_Inn_Bristol_City_Centre-Bristol_England.html"
"947655972","","Tourist22252445477","Tourist22252445477","https://www.tripadvisor.co.uk/Profile/Tourist22252445477","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f3/e4/default-avatar-2020-30.jpg","","No","5","Value: 5
Rooms: 5
Location: 5
Cleanliness: 5
Service: 5
Sleep Quality: 5","Amazing stay at Bristol Hilton Garden Inn","Very nice clean rooms. 
Professional staff at reception and breakfast was excellent.
Special mention to Marta, Gloria and Navi for great work and Professionalism. Smiling and serving good food and aintainibg cleanliness standards.
Thank you and best wishes.","0","","2024-04-30","2024-04-21","2024-04-20","en","Hilton Garden Inn Bristol City Centre","211101","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d211101-r947655972-Hilton_Garden_Inn_Bristol_City_Centre-Bristol_England.html"
"947280281","","DS","Dev_sharma02","https://www.tripadvisor.co.uk/Profile/Dev_sharma02","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f6/0d/default-avatar-2020-34.jpg","London","No","4","","Business trip","Staff were helpful and delivered good  service at breakfast and dinner. Hotel atmosphere was nice and calm. Parking was available and hotel was good as it was only a couple of minutes away from city centre and was convenient to stay at. Good dinner menu. Mention to Navi.","0","","2024-04-30","2024-04-18","2024-04-17","en","Hilton Garden Inn Bristol City Centre","211101","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d211101-r947280281-Hilton_Garden_Inn_Bristol_City_Centre-Bristol_England.html"
"946911704","","Nigel P","nigelp282","https://www.tripadvisor.co.uk/Profile/nigelp282","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/32/default-avatar-2020-12.jpg","Oswestry","No","5","","One night getaway ","We were  party of 8 staying here for one night with GB Tours trip to Bath & the Cotswslds. Hotel was clean and had everything required for a short stay. The restaurant was busy but the staff Arc & Chakir worked very hard showing us around and how everything worked and made sure plates were taken away when diners had finished. The full English breakfast was of good quality and plentiful and was a buffet service. The evening meal was limited choice but adequate. Overall would stay again for a short stopover.","0","","2024-04-30","2024-04-16","2024-04-16","en","Hilton Garden Inn Bristol City Centre","211101","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d211101-r946911704-Hilton_Garden_Inn_Bristol_City_Centre-Bristol_England.html"
"946909124","","Tonyota","Tonyota80","https://www.tripadvisor.co.uk/Profile/Tonyota80","https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/e1/21/81/camper01364062342.jpg","Rotterdam","No","5","","Perfect hotel to stay with good breakfast","Perfect room, all clean and tidy. Also the bathroom. All great experience. Maybe only one small thing, only 1 small Window could be opened a little bit. But overal perfect! Shampoo, conditioner, lotion, much wallplugs to charge or connect electric items. Good hotel!","0","https://media-cdn.tripadvisor.com/media/photo-w/2b/e1/14/18/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/e1/14/17/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/e1/14/16/caption.jpg","2024-04-30","2024-04-16","2024-04-16","en","Hilton Garden Inn Bristol City Centre","211101","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d211101-r946909124-Hilton_Garden_Inn_Bristol_City_Centre-Bristol_England.html"
"946896897","","Road11558470026","Road11558470026","https://www.tripadvisor.co.uk/Profile/Road11558470026","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/43/default-avatar-2020-11.jpg","","No","4","Value: 3
Rooms: 3
Location: 4
Cleanliness: 4
Service: 2
Sleep Quality: 3","Everything you need.","Did what it needed to, clean and tidy,food etc was good.
Would recommend for a short stay.
Curry was very good and continental breakfast covered everything. 
Bed wasn't great, but managed to sleep so can't complain too much. All in all a pleasant stay","0","","2024-04-30","2024-04-16","2024-04-15","en","Hilton Garden Inn Bristol City Centre","211101","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d211101-r946896897-Hilton_Garden_Inn_Bristol_City_Centre-Bristol_England.html"
"946687334","","Beatrix P","822beatrixp","https://www.tripadvisor.co.uk/Profile/822beatrixp","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/79/default-avatar-2020-21.jpg","","No","4","Value: 3
Rooms: 4
Location: 5
Cleanliness: 3
Service: 5
Sleep Quality: 2","Big rooms","The rooms were quite big for a Hilton, we were unlucky as the ac was broken so we got a new room,  but the new room was smelly. 
Also we had really lovely customer service throughout and Navi was very good at making us better coffee after the first one happened to be cold.","0","","2024-04-30","2024-04-14","2024-04-14","en","Hilton Garden Inn Bristol City Centre","211101","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d211101-r946687334-Hilton_Garden_Inn_Bristol_City_Centre-Bristol_England.html"
"946419213","","Robert h","roberthS241","https://www.tripadvisor.co.uk/Profile/roberthS241","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/43/default-avatar-2020-11.jpg","","No","2","Value: 2
Location: 3
Cleanliness: 3
Service: 5","Afternoon disappointed tea","A afternoon high tea was nothing like the last time we visited. The cake was not as good. The jam was plonk on a dish and not in jam jars. The bread was stale and it was a proper let down. I took my sister there because of a illness and was let down. To say I was mad was an understatement. We were given egg Mayo sandwiches, tuna and sweetcorn, a fatty piece of ham. We were quite surprised we were the only ones there. But hey now I understand why.","1","","2024-04-30","2024-04-12","2024-04-12","en","Hilton Garden Inn Bristol City Centre","211101","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d211101-r946419213-Hilton_Garden_Inn_Bristol_City_Centre-Bristol_England.html"
"946034419","","PocketRocket92","PocketRocket92","https://www.tripadvisor.co.uk/Profile/PocketRocket92","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e6/ea/default-avatar-2020-54.jpg","Queenstown","No","5","","Lovely hotel, great location, clean and wonderful staff","Lovely hotel in a great location.  The beds and pillows are very comfy and the hotel is very clean: also the windows open in the rooms which is something I look out for in hotels, can’t underestimate fresh air. 

Buffet breakfast was great and all the staff were very attentive and Arc was a pleasure to deal with each morning we were there.","0","","2024-04-30","2024-04-10","2024-04-09","en","Hilton Garden Inn Bristol City Centre","211101","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d211101-r946034419-Hilton_Garden_Inn_Bristol_City_Centre-Bristol_England.html"
"945818355","","Carole M","carolemK7151LZ","https://www.tripadvisor.co.uk/Profile/carolemK7151LZ","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/a3/default-avatar-2020-38.jpg","","No","5","Value: 5
Rooms: 5
Location: 5
Cleanliness: 5
Service: 5
Sleep Quality: 5","Wonderful stay","The bed was mega comfy, the pillows soft, everything was so clean, the staff
 we're very friendly, especially Ari at breakfast time. We had an evening meal which was everything we could have wished for. So close to Temple Meads and Temple Quay, no need for taxis","1","","2024-04-30","2024-04-08","2024-04-08","en","Hilton Garden Inn Bristol City Centre","211101","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d211101-r945818355-Hilton_Garden_Inn_Bristol_City_Centre-Bristol_England.html"
"945672360","","Mandeep K","mandeepk830","https://www.tripadvisor.co.uk/Profile/mandeepk830","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/7c/01/default-avatar-2020-5.jpg","","No","5","Value: 5
Rooms: 5
Location: 5
Cleanliness: 5
Service: 5
Sleep Quality: 5","Appreciation for good service","I really enjoyed the service Navi is really nice and helpful.breakfast was very good.they look after during the time of breakfast.view is very nice.Arc and Navi they were very friendly. They look after our kids breakfast too.highly recommends and appreciated the service.","0","","2024-04-30","2024-04-07","2024-04-07","en","Hilton Garden Inn Bristol City Centre","211101","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d211101-r945672360-Hilton_Garden_Inn_Bristol_City_Centre-Bristol_England.html"
"945667491","","Climber24219047742","Climber24219047742","https://www.tripadvisor.co.uk/Profile/Climber24219047742","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ed/00/default-avatar-2020-4.jpg","Witham","No","3","Value: 3
Rooms: 1
Location: 4
Cleanliness: 3
Service: 5
Sleep Quality: 1","Lovely staff, tired hotel.","The staff are very friendly and helpful, best so far. However the hotel is tired, worn and needs a refurb. I stayed a week on business, my room had cracked sink, stain on chair, broken aircon and room is very small, bathroom tiny. Its a good location and reasonably priced and has parking at the front which is operated by a different company. Gym is tiny and limited. I asked the staff to fix the aircon which they didnt,  they apologised and moved me to a room with working aircon but missing toilet roll holder and broken towel holder. Breakfast is not too bad and evening meal is about right for the hotel. Would happily stay again if the rooms were much better.","0","","2024-03-31","2024-04-07","2024-04-07","en","Hilton Garden Inn Bristol City Centre","211101","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d211101-r945667491-Hilton_Garden_Inn_Bristol_City_Centre-Bristol_England.html"
"945429952","","Gemma F","1984gemf","https://www.tripadvisor.co.uk/Profile/1984gemf","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ea/2e/default-avatar-2020-67.jpg","Surrey","No","5","","For a business visit the hotel are really lovely and warming.","Couldn’t recommend this hotel more. It’s comfortable, the team are lovely, I’m staying alot recently due to work commitments and they always make a big deal up on arrival. The restaurant team are also amazing in particular Arc! Lovely guy!","0","","2024-04-30","2024-04-05","2024-04-05","en","Hilton Garden Inn Bristol City Centre","211101","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d211101-r945429952-Hilton_Garden_Inn_Bristol_City_Centre-Bristol_England.html"
"945332734","","Idris K","832idrisk","https://www.tripadvisor.co.uk/Profile/832idrisk","https://media-cdn.tripadvisor.com/media/photo-s/11/bd/aa/b0/idris-k.jpg","Walworth","No","5","","Lovely service","We visited the Hilton for a quick lunch before heading to Bristol airport for a flight. The venue is modern and well located. Our food didn't take long and was very tasty. Our server Arc served was very friendly and professional.

We will hopefully be back to dine again.","0","","2024-04-30","2024-04-04","2024-04-04","en","Hilton Garden Inn Bristol City Centre","211101","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d211101-r945332734-Hilton_Garden_Inn_Bristol_City_Centre-Bristol_England.html"
"945252018","","Hotel A","hotela520","https://www.tripadvisor.co.uk/Profile/hotela520","https://media-cdn.tripadvisor.com/media/photo-s/0a/f9/a4/58/hotel-a.jpg","","No","4","","Excellent base","Comfortable clean hotel handy for the station. Great to be able to check in late at night. The kettle with tea and coffee was handy. Nice toiletries in the bathroom. No issue with hot water. Restaurant was fine but service was excellent especially Arc.","0","","2024-04-30","2024-04-03","2024-04-03","en","Hilton Garden Inn Bristol City Centre","211101","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d211101-r945252018-Hilton_Garden_Inn_Bristol_City_Centre-Bristol_England.html"
"944754206","","Hamza Ahmad C","hamzaahmadc","https://www.tripadvisor.co.uk/Profile/hamzaahmadc","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e5/66/default-avatar-2020-53.jpg","","No","4","Value: 4
Rooms: 4
Location: 5
Cleanliness: 5
Service: 5
Sleep Quality: 4","Beautiful city, good hotel","Very nice hotel and service. Breakfast was lovely. Loved the waffle making corner. Navi was particularly helpful at the breakfast - smiling face no doubt. Room did not have a good view, but was still very comfortable and organised. The pillows were nicely fluffy too","0","","2024-03-31","2024-04-01","2024-04-01","en","Hilton Garden Inn Bristol City Centre","211101","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d211101-r944754206-Hilton_Garden_Inn_Bristol_City_Centre-Bristol_England.html"
"944474968","","Ben W","R6512FUbenw","https://www.tripadvisor.co.uk/Profile/R6512FUbenw","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/a7/default-avatar-2020-44.jpg","","No","4","","Thanks Arl","Seeing as this review must have a minimum of 200 characters I am writing this to express my wordiest appreciation of the breakfast service provided by the friendly and professional Arl who has made my stay extra wonderful. So thank you Arl xx","0","","2024-03-31","2024-03-30","2024-03-30","en","Hilton Garden Inn Bristol City Centre","211101","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d211101-r944474968-Hilton_Garden_Inn_Bristol_City_Centre-Bristol_England.html"
"944309096","","Shantanu P","132shantanup","https://www.tripadvisor.co.uk/Profile/132shantanup","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/5b/default-avatar-2020-61.jpg","","No","5","","Was here for a long weekend break","Best service at the hotel. Had a good service and nice experience at the restaurant .. was served by Navi, who was really helpful and had a great overall experience. Enjoyed the stay, food and hospitality at Hilton Garden Inn. Definitely must visit place","0","","2024-03-31","2024-03-28","2024-03-28","en","Hilton Garden Inn Bristol City Centre","211101","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d211101-r944309096-Hilton_Garden_Inn_Bristol_City_Centre-Bristol_England.html"
"942984196","","Onika E","onikae2024","https://www.tripadvisor.co.uk/Profile/onikae2024","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e3/1f/default-avatar-2020-46.jpg","","No","5","","Service","Thank you Arc for the lovely service this morning. Thanks for explaining the menu and the process for buffet breakfast. You also ensure that I could order separately as I’m a vegetarian. Brilliant service and very attentive. Thank you again","0","","2024-03-31","2024-03-20","2024-03-20","en","Hilton Garden Inn Bristol City Centre","211101","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d211101-r942984196-Hilton_Garden_Inn_Bristol_City_Centre-Bristol_England.html"
"942983472","","Ella A","386ellaa","https://www.tripadvisor.co.uk/Profile/386ellaa","https://media-cdn.tripadvisor.com/media/photo-s/0e/9f/d1/58/ella-a.jpg","","No","5","","Friendly staff and excellent food ","Arc was a fantastic waiter - very personable and friendly without being over bearing. The perfect combination 😊

The room was comfortable and the check in staff were very welcoming. 

The food at the hotel restaurant was excellent - dinner I had the Nourish bowl with grilled chicken and a glass of the pinot blush 🤙🏼","0","","2024-03-31","2024-03-20","2024-03-20","en","Hilton Garden Inn Bristol City Centre","211101","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d211101-r942983472-Hilton_Garden_Inn_Bristol_City_Centre-Bristol_England.html"
"942753599","","Sappermajor","Sappermajor","https://www.tripadvisor.co.uk/Profile/Sappermajor","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e7/7b/default-avatar-2020-56.jpg","London","No","4","","Great night","Very friendly lady at reception.
Brilliant mattresses 
Air Con control difficult because
 1 Lighting too dim to see temperature down arrow blue on grey.
 2 Instructions on wall were for obsolete controller.
But someone came up to guide us.

Dish from restaurant available for collection from bar.

Breakfast excellent

Room clean. 

We had a twin. Shower not bath but that is how I like it. My Mrs not so much but appreciated shower cap.","0","","2024-03-31","2024-03-18","2024-03-18","en","Hilton Garden Inn Bristol City Centre","211101","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d211101-r942753599-Hilton_Garden_Inn_Bristol_City_Centre-Bristol_England.html"
"942543494","","Jomor19","jomor19","https://www.tripadvisor.co.uk/Profile/jomor19","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/9f/default-avatar-2020-16.jpg","","No","1","Value: 1
Location: 3
Service: 3","Wouldn’t stay here again","Don’t be fooled by the name, it’s an overpriced travelodge. Uncomfortable bed, could feel the springs in the mattress. Tiny room, noisy. Overnight parking was also extortionate. Better experience at the budget chains. I wouldn’t stay here again.","0","","2024-02-29","2024-03-16","2024-03-16","en","Hilton Garden Inn Bristol City Centre","211101","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d211101-r942543494-Hilton_Garden_Inn_Bristol_City_Centre-Bristol_England.html"
"942511305","","GazWelly","GazWelly","https://www.tripadvisor.co.uk/Profile/GazWelly","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/eb/default-avatar-2020-27.jpg","Truro","No","5","","Will stay again","Stayed here for the second time during Cheltenham Festival. 

Only downside was that the room was very hot, windows didn’t allow much draught. Other than that, this hotel is always clean and the staff are excellent. Special mention to Arc who was always attentive and polite in the restaurant - a real asset to your team. 

Will stay again.","0","","2024-03-31","2024-03-16","2024-03-16","en","Hilton Garden Inn Bristol City Centre","211101","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d211101-r942511305-Hilton_Garden_Inn_Bristol_City_Centre-Bristol_England.html"
"942372491","","Kat O","400kato","https://www.tripadvisor.co.uk/Profile/400kato","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/7a/default-avatar-2020-25.jpg","","No","5","Value: 5
Location: 5
Service: 5","Great customer service","Very happy with the all you can eat breakfast food. Great selection of hot and cold foods. Also received great customer service throughout the visit, especially Arc, he was very accommodating to our needs. Thank you all.................","0","","2024-03-31","2024-03-15","2024-03-15","en","Hilton Garden Inn Bristol City Centre","211101","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d211101-r942372491-Hilton_Garden_Inn_Bristol_City_Centre-Bristol_England.html"
"942372428","","Kieran B","A8352GIkieranb","https://www.tripadvisor.co.uk/Profile/A8352GIkieranb","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/9c/default-avatar-2020-14.jpg","","No","5","","Breakfast","Wonderful breakfast with a large choice. The cost was very good considering all the food and drinks were included and you could have as many helpings as you wanted! Arc was particularly attentive in making sure we were happy and had everything we needed.","0","","2024-03-31","2024-03-15","2024-03-15","en","Hilton Garden Inn Bristol City Centre","211101","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d211101-r942372428-Hilton_Garden_Inn_Bristol_City_Centre-Bristol_England.html"
"942366292","","Lewis C","431lewisc","https://www.tripadvisor.co.uk/Profile/431lewisc","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e3/1f/default-avatar-2020-46.jpg","","No","5","","Arc","Room is great just what you need for a stay away, breakfast was great and Arc was very welcoming and helpful upon any request I needed. 
Location is fantastic if you’re looking to head around the city centre either to shop or have a few drinks 
Lewis","0","","2024-03-31","2024-03-15","2024-03-15","en","Hilton Garden Inn Bristol City Centre","211101","https://www.tripadvisor.co.uk/ShowUserReviews-g186220-d211101-r942366292-Hilton_Garden_Inn_Bristol_City_Centre-Bristol_England.html"
